true_index,0
7.0,9245.676043178857
19.0,10145.28932200787
31.0,13032.048463258649
45.0,-1451.344829251314
56.0,5689.570819095185
57.0,6434.039756862147
61.0,5572.193821977149
63.0,4129.4886596959805
79.0,-840.9499642772306
81.0,9282.236019911503
84.0,3827.682560540011
86.0,7809.808734114934
90.0,8746.498262960835
96.0,8681.062752760357
105.0,4292.935278275248
108.0,7233.360590701267
124.0,8821.401656520971
126.0,5087.300306855469
133.0,7823.955451784696
146.0,161.5994765272876
151.0,1181.3197787473844
160.0,223.46204107599897
164.0,6746.043448404254
167.0,8416.457805142014
190.0,9342.512723053875
194.0,8339.809694991713
206.0,9857.386795584785
214.0,165.82245623380925
217.0,3776.985699258902
220.0,2630.205263188134
221.0,9208.06802039557
225.0,-415.6017279647625
226.0,4851.754675724498
232.0,2645.1530021238477
250.0,9126.32898767015
264.0,7004.3785886004935
269.0,4392.210560573276
271.0,7020.759099994838
280.0,5296.400553920329
281.0,552.2828672193648
284.0,3854.1901100806754
302.0,-404.11987586447583
323.0,8110.8861957089075
327.0,4526.633228192673
336.0,12772.296732949431
351.0,3857.271539214612
377.0,10210.690973197521
382.0,1544.7652087423044
388.0,5470.682903849965
392.0,1572.354112184306
402.0,8024.828480723597
408.0,7471.305048812043
427.0,5327.555601564334
466.0,7067.50393073133
469.0,5458.544662071481
472.0,5552.112699448179
477.0,7988.652965568867
508.0,1026.5574138683492
513.0,5712.606708351512
516.0,7350.63421386731
530.0,-2794.628630415312
558.0,5871.678550690221
576.0,6515.984514158039
588.0,6454.170572746686
595.0,10053.81539802465
600.0,3748.589450602137
601.0,3565.4915884635975
609.0,300.02425810580644
612.0,521.6241664772142
615.0,3747.4854231905765
625.0,6358.831056198627
632.0,5650.895613717826
645.0,4582.219644990846
666.0,5027.3593640259205
668.0,7445.071826166782
672.0,9275.9459439259
699.0,-686.6718275316081
717.0,-928.2581602816836
737.0,3876.9542493792314
744.0,-1116.5247172894642
747.0,1331.2892420005865
764.0,4159.053771423656
775.0,9508.58248907766
788.0,336.79179935490424
795.0,7948.733428402372
802.0,8162.484825988507
811.0,9781.521598119361
840.0,8702.223015412386
849.0,6971.456219117528
859.0,6675.188676294715
871.0,4431.701275994701
872.0,12240.702789979121
881.0,2196.123904267082
883.0,5310.224655626867
890.0,4590.913552780641
896.0,7791.3507618879785
902.0,-653.2784932235327
905.0,4960.310706644576
921.0,8345.045457497188
